recipe_line_id,dish_code,cost_card_code,tech_card_code,recipe_version,ingredient_id,ingredient_name,component_type,production_stage,semi_finished_candidate_code,gross_qty,gross_unit,net_qty,net_unit,projected_output_contribution,output_unit,projected_preparation_loss,projected_process_loss,parameter_status,evidence_ids,calculation_method,source_date,confirmation_owner,blocker_ids,validation_note
RCP-0238,VKM-030,VKC-030,VKT-030,0.1.0-DRAFT,ING-077,Сливки,RAW_OR_FLATTENED_COMPONENT,Солёная карамель,VSF-032,105,г,105,г,100,г,0,5,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0239,VKM-030,VKC-030,VKT-030,0.1.0-DRAFT,ING-027,Масло сливочное,RAW_OR_FLATTENED_COMPONENT,Солёная карамель,VSF-032,60,г,60,г,60,г,0,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0240,VKM-030,VKC-030,VKT-030,0.1.0-DRAFT,ING-106,Соль,RAW_OR_FLATTENED_COMPONENT,Солёная карамель,VSF-032,10,г,10,г,10,г,0,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0241,VKM-030,VKC-030,VKT-030,0.1.0-DRAFT,ING-108,Сыр сливочный,RAW_OR_FLATTENED_COMPONENT,Крем,VSF-033,120,г,120,г,120,г,0,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0242,VKM-030,VKC-030,VKT-030,0.1.0-DRAFT,ING-077,Сливки,RAW_OR_FLATTENED_COMPONENT,Крем,VSF-033,60,г,60,г,60,г,0,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0243,VKM-030,VKC-030,VKT-030,0.1.0-DRAFT,ING-109,Сахарная пудра,RAW_OR_FLATTENED_COMPONENT,Крем,VSF-033,20,г,20,г,20,г,0,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0244,VKM-030,VKC-030,VKT-030,0.1.0-DRAFT,ING-112,Декор съедобный,RAW_OR_FLATTENED_COMPONENT,Декор,,52,г,50,г,50,г,2,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0245,VKM-031,VKC-031,VKT-031,0.1.0-DRAFT,ING-104,Мука пшеничная кондитерская,RAW_OR_FLATTENED_COMPONENT,Тесто,VSF-034,145,г,145,г,140,г,0,5,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0246,VKM-031,VKC-031,VKT-031,0.1.0-DRAFT,ING-026,Яйцо или меланж,RAW_OR_FLATTENED_COMPONENT,Тесто,VSF-034,145,г,145,г,140,г,0,5,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0247,VKM-031,VKC-031,VKT-031,0.1.0-DRAFT,ING-028,Сахар,RAW_OR_FLATTENED_COMPONENT,Тесто,VSF-034,120,г,120,г,120,г,0,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0248,VKM-031,VKC-031,VKT-031,0.1.0-DRAFT,ING-027,Масло сливочное,RAW_OR_FLATTENED_COMPONENT,Тесто,VSF-034,140,г,140,г,140,г,0,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0249,VKM-031,VKC-031,VKT-031,0.1.0-DRAFT,ING-025,Молоко,RAW_OR_FLATTENED_COMPONENT,Тесто,VSF-034,30,г,30,г,30,г,0,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0250,VKM-031,VKC-031,VKT-031,0.1.0-DRAFT,ING-040,Мёд,RAW_OR_FLATTENED_COMPONENT,Тесто,VSF-034,15,г,15,г,15,г,0,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0251,VKM-031,VKC-031,VKT-031,0.1.0-DRAFT,ING-105,Разрыхлитель,RAW_OR_FLATTENED_COMPONENT,Тесто,VSF-034,5,г,5,г,5,г,0,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0252,VKM-031,VKC-031,VKT-031,0.1.0-DRAFT,ING-113,Цедра лимона,RAW_OR_FLATTENED_COMPONENT,Тесто,VSF-034,7,г,5,г,5,г,2,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-0253,VKM-031,VKC-031,VKT-031,0.1.0-DRAFT,ING-106,Соль,RAW_OR_FLATTENED_COMPONENT,Тесто,VSF-034,5,г,5,г,5,г,0,0,ASSUMPTION,EVD-0007;EVD-0008,Проектная декомпозиция ChefTechnologyAgent; суммы contribution нормированы к draft-выходу EVD-0005; проверить взвешиванием,2026-08-03,Chef,GAP-004;GAP-005,Не является утверждённой нормой; gross/net/output зафиксировать в контрольной серии
RCP-BF-026-01,VKM-026,VKC-026,VKT-026,PR81-DRAFT,P-EGG-C0,Яйцо C0,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,2,шт.,126,г,114,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-026-02,VKM-026,VKC-026,VKT-026,PR81-DRAFT,P-BUTTER,Масло сливочное,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,5,г,5,г,5,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-026-03,VKM-026,VKC-026,VKT-026,PR81-DRAFT,P-SALT,Соль,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,1,г,1,г,1,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-026-04,VKM-026,VKC-026,VKT-026,PR81-DRAFT,P-CROISSANT-80,Круассан 80 г,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,1,шт.,80,г,65,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-026-05,VKM-026,VKC-026,VKT-026,PR81-DRAFT,P-CHEDDAR,Чеддер,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,20,г,20,г,20,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-026-06,VKM-026,VKC-026,VKT-026,PR81-DRAFT,P-FONTINA,Fontina DOP / Fontal,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,21,г,20,г,20,г,,,ASSUMPTION,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-026-07,VKM-026,VKC-026,VKT-026,PR81-DRAFT,P-DRINK,Напиток бариста 200 мл,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,1,шт.,1,г,,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-027-01,VKM-027,VKC-027,VKT-027,PR81-DRAFT,P-MELANGE-GROVO,Меланж,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,126,г,126,г,111,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-027-02,VKM-027,VKC-027,VKT-027,PR81-DRAFT,P-MILK-DS,Молоко,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,50,мл,50,мл,44,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-027-03,VKM-027,VKC-027,VKT-027,PR81-DRAFT,P-BUTTER,Масло сливочное,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,5,г,5,г,4,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-027-04,VKM-027,VKC-027,VKT-027,PR81-DRAFT,P-SALT,Соль,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,1,г,1,г,1,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-027-05,VKM-027,VKC-027,VKT-027,PR81-DRAFT,P-CROISSANT-80,Круассан 80 г,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,1,шт.,80,г,65,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-027-06,VKM-027,VKC-027,VKT-027,PR81-DRAFT,P-CHEDDAR,Чеддер,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,20,г,20,г,20,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-027-07,VKM-027,VKC-027,VKT-027,PR81-DRAFT,P-FONTINA,Fontina DOP / Fontal,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,21,г,20,г,20,г,,,ASSUMPTION,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-027-08,VKM-027,VKC-027,VKT-027,PR81-DRAFT,P-DRINK,Напиток бариста 200 мл,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,1,шт.,1,г,,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-028-01,VKM-028,VKC-028,VKT-028,PR81-DRAFT,P-OATS,Овсяные хлопья,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,45,г,45,г,45,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-028-02,VKM-028,VKC-028,VKT-028,PR81-DRAFT,P-MILK-DS,Молоко,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,125,мл,125,мл,108,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-028-03,VKM-028,VKC-028,VKT-028,PR81-DRAFT,WATER,Вода,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,100,г,100,г,86,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-028-04,VKM-028,VKC-028,VKT-028,PR81-DRAFT,P-SUGAR,Сахар,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,5,г,5,г,5,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-028-05,VKM-028,VKC-028,VKT-028,PR81-DRAFT,P-BUTTER,Масло сливочное,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,5,г,5,г,5,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-028-06,VKM-028,VKC-028,VKT-028,PR81-DRAFT,P-SALT,Соль,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,1,г,1,г,1,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-028-07,VKM-028,VKC-028,VKT-028,PR81-DRAFT,P-CROISSANT-80,Круассан 80 г,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,1,шт.,80,г,65,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-028-08,VKM-028,VKC-028,VKT-028,PR81-DRAFT,P-CHEDDAR,Чеддер,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,20,г,20,г,20,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-028-09,VKM-028,VKC-028,VKT-028,PR81-DRAFT,P-FONTINA,Fontina DOP / Fontal,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,21,г,20,г,20,г,,,ASSUMPTION,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
RCP-BF-028-10,VKM-028,VKC-028,VKT-028,PR81-DRAFT,P-DRINK,Напиток бариста 200 мл,RAW_OR_PURCHASED_COMPONENT,Breakfast complex,,1,шт.,1,г,,г,,,DRAFT,,PR81 historical checkpoint; count and mass fields remain dimensionally distinct,2026-07-27,Chef,CHEF_DECISION;CONTROL_COOK;SUPPLIER_DOCS,Not approved
