mapping_id,dish_code,dish_name,menu_section,recipe_version,operation_no,operation_text,functional_codes,functional_equipment_names,capex_inv_codes,capex_requirement_statuses,capex_structure_approval_statuses,requirement_role,operation_duration_min,duration_status,duration_basis,project_design_requirement,project_design_requirement_unit,project_design_requirement_status,recipe_unit_load,recipe_unit_load_unit,recipe_unit_load_status,planning_batches_for_one_recipe_unit,planning_batch_status,planning_batch_note,selected_manufacturer,selected_model_article,passport_document_or_official_url,passport_capacity,passport_capacity_unit,capacity_status,equipment_availability_status,connections_status,suitability_status,parameter_status,evidence_ids,source_date,blocker_ids,confirmation_owner,mapping_note,next_action
EQM-0105,VKM-020,Креветки по-тайски,Горячие блюда,0.1.0-DRAFT,3,последовательно обработать компоненты,HOT-03;HOT-13,"WOK-пост;GN, противни и горячий инвентарь",CAPEX.HOT.003;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,WOK_COOKING,,BLOCKED,Only dish aggregate is available: active 20 min / total 30 min; no unsupported split by operation,HOT-03: ≥5 порций/час; HOT-13: Совместимость с печами,project design requirement,PLANNED,1,порция,ASSUMPTION_RECIPE_UNIT,1,CALCULATED_FROM_PROJECT_THROUGHPUT,1 portion / project minimum 5 portions per hour; this is not a passport cycle,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0106,VKM-020,Креветки по-тайски,Горячие блюда,0.1.0-DRAFT,4,добавить лапшу,HOT-03;HOT-13,"WOK-пост;GN, противни и горячий инвентарь",CAPEX.HOT.003;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,WOK_COOKING,,BLOCKED,Only dish aggregate is available: active 20 min / total 30 min; no unsupported split by operation,HOT-03: ≥5 порций/час; HOT-13: Совместимость с печами,project design requirement,PLANNED,1,порция,ASSUMPTION_RECIPE_UNIT,1,CALCULATED_FROM_PROJECT_THROUGHPUT,1 portion / project minimum 5 portions per hour; this is not a passport cycle,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0107,VKM-020,Креветки по-тайски,Горячие блюда,0.1.0-DRAFT,5,довести и финишировать,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_ASSEMBLY,,BLOCKED,Only dish aggregate is available: active 20 min / total 30 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0108,VKM-021,Бургер VARSHAVKA,Горячие блюда,0.1.0-DRAFT,1,Подготовить котлету и соус,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,MANUAL_HOT_LINE_PREP,,BLOCKED,Only dish aggregate is available: active 15 min / total 25 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0109,VKM-021,Бургер VARSHAVKA,Горячие блюда,0.1.0-DRAFT,2,разрезать и подготовить бриошь,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_ASSEMBLY,,BLOCKED,Only dish aggregate is available: active 15 min / total 25 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0110,VKM-021,Бургер VARSHAVKA,Горячие блюда,0.1.0-DRAFT,3,обработать котлету,HOT-02;HOT-13,"Двухзонный теппан;GN, противни и горячий инвентарь",CAPEX.HOT.002;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,CONTACT_THERMAL_PROCESS,,BLOCKED,Only dish aggregate is available: active 15 min / total 25 min; no unsupported split by operation,HOT-02: ≥16 мясных изделий/час; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0111,VKM-021,Бургер VARSHAVKA,Горячие блюда,0.1.0-DRAFT,4,расплавить сыр,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_ASSEMBLY,,BLOCKED,Only dish aggregate is available: active 15 min / total 25 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0112,VKM-021,Бургер VARSHAVKA,Горячие блюда,0.1.0-DRAFT,5,собрать в заданном порядке,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_ASSEMBLY,,BLOCKED,Only dish aggregate is available: active 15 min / total 25 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0113,VKM-022,Миньоны из говяжьей вырезки,Горячие блюда,0.1.0-DRAFT,1,Зачистить и порционировать вырезку на два миньона,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,MANUAL_HOT_LINE_PREP,,BLOCKED,Only dish aggregate is available: active 22 min / total 35 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0114,VKM-022,Миньоны из говяжьей вырезки,Горячие блюда,0.1.0-DRAFT,2,подготовить ароматику,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,MANUAL_HOT_LINE_PREP,,BLOCKED,Only dish aggregate is available: active 22 min / total 35 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0115,VKM-022,Миньоны из говяжьей вырезки,Горячие блюда,0.1.0-DRAFT,3,обработать,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_ASSEMBLY,,BLOCKED,Only dish aggregate is available: active 22 min / total 35 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0116,VKM-022,Миньоны из говяжьей вырезки,Горячие блюда,0.1.0-DRAFT,4,приготовить соус,HOT-05B;HOT-13,"Индукционная плита 2 зоны;GN, противни и горячий инвентарь",CAPEX.HOT.006;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,SAUCE_COOKING,,BLOCKED,Only dish aggregate is available: active 22 min / total 35 min; no unsupported split by operation,HOT-05B: 2 зоны; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0117,VKM-022,Миньоны из говяжьей вырезки,Горячие блюда,0.1.0-DRAFT,5,дать продукту стабилизироваться,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_ASSEMBLY,,BLOCKED,Only dish aggregate is available: active 22 min / total 35 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0118,VKM-022,Миньоны из говяжьей вырезки,Горячие блюда,0.1.0-DRAFT,6,собрать,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_ASSEMBLY,,BLOCKED,Only dish aggregate is available: active 22 min / total 35 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0119,VKM-023,Запечённый картофель,Гарниры,0.1.0-DRAFT,1,Вымыть и подготовить картофель,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_PORTIONING,,BLOCKED,Only dish aggregate is available: active 13 min / total 45 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0120,VKM-023,Запечённый картофель,Гарниры,0.1.0-DRAFT,2,нарезать,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_PORTIONING,,BLOCKED,Only dish aggregate is available: active 13 min / total 45 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0121,VKM-023,Запечённый картофель,Гарниры,0.1.0-DRAFT,3,смешать с маслом и травами,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_PORTIONING,,BLOCKED,Only dish aggregate is available: active 13 min / total 45 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0122,VKM-023,Запечённый картофель,Гарниры,0.1.0-DRAFT,4,запечь,HOT-01;HOT-13,"Пароконвектомат;GN, противни и горячий инвентарь",CAPEX.HOT.001;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,OVEN_COOKING,,BLOCKED,Only dish aggregate is available: active 13 min / total 45 min; no unsupported split by operation,HOT-01: Минимум 6×GN 1/1; программы; термощуп; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0123,VKM-023,Запечённый картофель,Гарниры,0.1.0-DRAFT,5,порционировать,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_PORTIONING,,BLOCKED,Only dish aggregate is available: active 13 min / total 45 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0124,VKM-024,Рис жасмин,Гарниры,0.1.0-DRAFT,1,Промыть рис,HOT-06;HOT-13,"Рисоварка;GN, противни и горячий инвентарь",CAPEX.HOT.007;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,RICE_COOKING,,BLOCKED,Only dish aggregate is available: active 8 min / total 35 min; no unsupported split by operation,HOT-06: ≥20 порций по 150 г/цикл; HOT-13: Совместимость с печами,project design requirement,PLANNED,1,порция,ASSUMPTION_RECIPE_UNIT,1,CALCULATED_FROM_PROJECT_MINIMUM,1 portion / minimum 20 portions per cycle; selected-model passport and actual cycle remain absent,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0125,VKM-024,Рис жасмин,Гарниры,0.1.0-DRAFT,2,соединить с водой,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_PORTIONING,,BLOCKED,Only dish aggregate is available: active 8 min / total 35 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0126,VKM-024,Рис жасмин,Гарниры,0.1.0-DRAFT,3,сварить,HOT-06;HOT-13,"Рисоварка;GN, противни и горячий инвентарь",CAPEX.HOT.007;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,RICE_COOKING,,BLOCKED,Only dish aggregate is available: active 8 min / total 35 min; no unsupported split by operation,HOT-06: ≥20 порций по 150 г/цикл; HOT-13: Совместимость с печами,project design requirement,PLANNED,1,порция,ASSUMPTION_RECIPE_UNIT,1,CALCULATED_FROM_PROJECT_MINIMUM,1 portion / minimum 20 portions per cycle; selected-model passport and actual cycle remain absent,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0127,VKM-024,Рис жасмин,Гарниры,0.1.0-DRAFT,4,дать стабилизироваться,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_PORTIONING,,BLOCKED,Only dish aggregate is available: active 8 min / total 35 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0128,VKM-024,Рис жасмин,Гарниры,0.1.0-DRAFT,5,внести масла и соль,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_PORTIONING,,BLOCKED,Only dish aggregate is available: active 8 min / total 35 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0129,VKM-024,Рис жасмин,Гарниры,0.1.0-DRAFT,6,разрыхлить и порционировать,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_PORTIONING,,BLOCKED,Only dish aggregate is available: active 8 min / total 35 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
